app,version,sdk_min,method,type,checked_version,true_apis,false_apis,only_in_true_apis,only_in_false_apis,message,modified_files
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.api.MAPAndroidWebViewClient.onReceivedSslError(Landroid/webkit/WebView;Landroid/webkit/SslErrorHandler;Landroid/net/http/SslError;)V,<=,7,android.os.Bundle.<init>()V&android.os.BaseBundle.putInt(Ljava/lang/String;I)V&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.os.Bundle.toString()Ljava/lang/String;&android.net.http.SslError.toString()Ljava/lang/String;,android.webkit.WebViewClient.onReceivedSslError(Landroid/webkit/WebView;Landroid/webkit/SslErrorHandler;Landroid/net/http/SslError;)V,android.os.Bundle.<init>()V&android.os.BaseBundle.putInt(Ljava/lang/String;I)V&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.os.Bundle.toString()Ljava/lang/String;&android.net.http.SslError.toString()Ljava/lang/String;,android.webkit.WebViewClient.onReceivedSslError(Landroid/webkit/WebView;Landroid/webkit/SslErrorHandler;Landroid/net/http/SslError;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.framework.AuthenticationWebViewClient.handleSSLError(Landroid/net/http/SslError;)V,<=,13,android.net.http.SslError.getPrimaryError()I&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.content.Context.getPackageName()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z,android.net.http.SslError.getUrl()Ljava/lang/String;&android.net.http.SslError.getPrimaryError()I&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.content.Context.getPackageName()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z,"",android.net.http.SslError.getUrl()Ljava/lang/String;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.framework.AuthenticationWebViewClient.onReceivedSslError(Landroid/webkit/WebView;Landroid/webkit/SslErrorHandler;Landroid/net/http/SslError;)V,<=,7,android.os.Bundle.<init>()V&android.os.BaseBundle.putInt(Ljava/lang/String;I)V&android.net.http.SslError.getPrimaryError()I&android.net.http.SslError.getUrl()Ljava/lang/String;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.content.Context.getPackageName()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z,android.webkit.WebViewClient.onReceivedSslError(Landroid/webkit/WebView;Landroid/webkit/SslErrorHandler;Landroid/net/http/SslError;)V,android.os.Bundle.<init>()V&android.os.BaseBundle.putInt(Ljava/lang/String;I)V&android.net.http.SslError.getPrimaryError()I&android.net.http.SslError.getUrl()Ljava/lang/String;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.content.Context.getPackageName()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z,android.webkit.WebViewClient.onReceivedSslError(Landroid/webkit/WebView;Landroid/webkit/SslErrorHandler;Landroid/net/http/SslError;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.framework.MAPRuntimePermissionHandler.isRuntimePermissionSupported(Landroid/content/Context;Lcom/amazon/identity/auth/device/framework/Tracer;)Z,<=,22,android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I,android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I,android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.identity.auth.device.utils.SerialNumber.getAmazonSerial(Landroid/content/Context;)Ljava/lang/String;,<=,8,"",android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.content.Context.getApplicationContext()Landroid/content/Context;,"",android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.content.Context.getApplicationContext()Landroid/content/Context;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.AmazonApplication.setWebviewDebugging(Z)V,<=,18,"",android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.WebView.setWebContentsDebuggingEnabled(Z)V,"",android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.WebView.setWebContentsDebuggingEnabled(Z)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.AmazonApplication.attachBaseContext(Landroid/content/Context;)V,<=,13,"",android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I&android.app.Application.registerActivityLifecycleCallbacks(Landroid/app/Application$ActivityLifecycleCallbacks;)V,"",android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I&android.app.Application.registerActivityLifecycleCallbacks(Landroid/app/Application$ActivityLifecycleCallbacks;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.AmazonApplication.onCreate()V,<=,13,"",android.os.Handler.post(Ljava/lang/Runnable;)Z&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.os.Handler.<init>(Landroid/os/Looper;)V,"",android.os.Handler.post(Ljava/lang/Runnable;)Z&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.os.Handler.<init>(Landroid/os/Looper;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.SearchBar.setSearchBarScanItIcon()V,<=,13,android.view.View.getContext()Landroid/content/Context;&android.widget.ImageView.setImageResource(I)V,android.widget.ImageView.setImageResource(I)V,android.view.View.getContext()Landroid/content/Context;,"",,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.SearchBar.doScanIt()V,<=,13,android.view.View.getContext()Landroid/content/Context;,"",android.view.View.getContext()Landroid/content/Context;,"",,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.web.MShopWebActivity.processSavedInstanceAndInitWebview(Landroid/os/Bundle;)V,<=,10,"",android.view.Window.setFlags(II)V&android.app.Activity.getWindow()Landroid/view/Window;,"",android.view.Window.setFlags(II)V&android.app.Activity.getWindow()Landroid/view/Window;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.fling.ContentViewHandler.onFlingViewChanged(ZZ)V,!=,19,android.view.ViewGroup$MarginLayoutParams.setMargins(IIII)V&android.view.View.requestLayout()V,android.os.Handler.<init>()V&android.os.Handler.postDelayed(Ljava/lang/Runnable;J)Z,android.view.ViewGroup$MarginLayoutParams.setMargins(IIII)V&android.view.View.requestLayout()V,android.os.Handler.<init>()V&android.os.Handler.postDelayed(Ljava/lang/Runnable;J)Z,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.fling.decorator.FlingWebFragmentManager.beginTransaction()Landroid/support/v4/app/FragmentTransaction;,!=,19,"",android.os.Handler.<init>()V&android.view.ViewGroup$MarginLayoutParams.setMargins(IIII)V&android.view.View.requestLayout()V&android.os.Handler.postDelayed(Ljava/lang/Runnable;J)Z,"",android.os.Handler.<init>()V&android.view.ViewGroup$MarginLayoutParams.setMargins(IIII)V&android.view.View.requestLayout()V&android.os.Handler.postDelayed(Ljava/lang/Runnable;J)Z,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.mobileads.DebugSettingsActivityForAds.onCreate(Landroid/os/Bundle;)V,<=,13,android.widget.CheckBox.<init>(Landroid/content/Context;)V,android.widget.Switch.<init>(Landroid/content/Context;)V,android.widget.CheckBox.<init>(Landroid/content/Context;)V,android.widget.Switch.<init>(Landroid/content/Context;)V,,0
cn.amazon.mShop.android,8.5.0.600,16,org.apache.cordova.engine.SystemWebViewClient.needsKitKatContentUrlFix(Landroid/net/Uri;)Z,<=,18,"",android.net.Uri.getScheme()Ljava/lang/String;,"",android.net.Uri.getScheme()Ljava/lang/String;,,0
cn.amazon.mShop.android,8.5.0.600,16,org.apache.cordova.engine.SystemWebViewClient.shouldInterceptRequest(Landroid/webkit/WebView;Ljava/lang/String;)Landroid/webkit/WebResourceResponse;,<=,18,android.net.Uri.getScheme()Ljava/lang/String;&android.webkit.WebResourceResponse.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/io/InputStream;)V&android.webkit.MimeTypeMap.getSingleton()Landroid/webkit/MimeTypeMap;&android.content.res.AssetManager.openFd(Ljava/lang/String;)Landroid/content/res/AssetFileDescriptor;&android.net.Uri.getPath()Ljava/lang/String;&android.net.Uri.isAbsolute()Z&android.os.Looper.getThread()Ljava/lang/Thread;&android.content.res.AssetFileDescriptor.getLength()J&android.net.Uri.getSchemeSpecificPart()Ljava/lang/String;&android.webkit.MimeTypeMap.getMimeTypeFromExtension(Ljava/lang/String;)Ljava/lang/String;&android.content.ContentResolver.openAssetFileDescriptor(Landroid/net/Uri;Ljava/lang/String;)Landroid/content/res/AssetFileDescriptor;&android.content.res.AssetFileDescriptor.createInputStream()Ljava/io/FileInputStream;&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.net.Uri.toString()Ljava/lang/String;&android.content.ContentResolver.getType(Landroid/net/Uri;)Ljava/lang/String;&android.net.Uri.getHost()Ljava/lang/String;&android.content.res.AssetManager.open(Ljava/lang/String;)Ljava/io/InputStream;&android.util.Base64.decode(Ljava/lang/String;I)[B&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,"",android.net.Uri.getScheme()Ljava/lang/String;&android.webkit.WebResourceResponse.<init>(Ljava/lang/String;Ljava/lang/String;Ljava/io/InputStream;)V&android.webkit.MimeTypeMap.getSingleton()Landroid/webkit/MimeTypeMap;&android.content.res.AssetManager.openFd(Ljava/lang/String;)Landroid/content/res/AssetFileDescriptor;&android.net.Uri.getPath()Ljava/lang/String;&android.net.Uri.isAbsolute()Z&android.os.Looper.getThread()Ljava/lang/Thread;&android.content.res.AssetFileDescriptor.getLength()J&android.net.Uri.getSchemeSpecificPart()Ljava/lang/String;&android.webkit.MimeTypeMap.getMimeTypeFromExtension(Ljava/lang/String;)Ljava/lang/String;&android.content.ContentResolver.openAssetFileDescriptor(Landroid/net/Uri;Ljava/lang/String;)Landroid/content/res/AssetFileDescriptor;&android.content.res.AssetFileDescriptor.createInputStream()Ljava/io/FileInputStream;&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.net.Uri.toString()Ljava/lang/String;&android.content.ContentResolver.getType(Landroid/net/Uri;)Ljava/lang/String;&android.net.Uri.getHost()Ljava/lang/String;&android.content.res.AssetManager.open(Ljava/lang/String;)Ljava/io/InputStream;&android.util.Base64.decode(Ljava/lang/String;I)[B&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,"",,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.publicurl.ProductURLProcessor.doProcess(Landroid/content/Context;)V,<=,13,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.content.Context.startActivity(Landroid/content/Intent;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.webkit.CookieManager.getCookie(Ljava/lang/String;)Ljava/lang/String;&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/io/Serializable;)Landroid/content/Intent;&android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.net.Uri.getAuthority()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.content.Context.getString(I)Ljava/lang/String;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.webkit.CookieSyncManager.startSync()V&android.content.res.Resources.getBoolean(I)Z&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.webkit.CookieSyncManager.getInstance()Landroid/webkit/CookieSyncManager;&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.res.Resources.getString(I)Ljava/lang/String;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.net.Uri.parse(Ljava/lang/String;)Landroid/net/Uri;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.content.Intent.setData(Landroid/net/Uri;)Landroid/content/Intent;&android.util.SparseIntArray.<init>()V&android.util.SparseIntArray.put(II)V&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.Context.startActivity(Landroid/content/Intent;)V&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/io/Serializable;)Landroid/content/Intent;&android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.CookieSyncManager.getInstance()Landroid/webkit/CookieSyncManager;&android.widget.Toast.show()V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.res.Resources.getString(I)Ljava/lang/String;&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.util.SparseIntArray.<init>()V&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.webkit.CookieManager.getCookie(Ljava/lang/String;)Ljava/lang/String;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.net.Uri.getAuthority()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.content.Context.getString(I)Ljava/lang/String;&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.webkit.CookieSyncManager.startSync()V&android.content.res.Resources.getBoolean(I)Z&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.net.Uri.parse(Ljava/lang/String;)Landroid/net/Uri;&android.content.Intent.setData(Landroid/net/Uri;)Landroid/content/Intent;&android.util.SparseIntArray.put(II)V&android.widget.Toast.makeText(Landroid/content/Context;Ljava/lang/CharSequence;I)Landroid/widget/Toast;&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;,"",android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.widget.Toast.show()V&android.widget.Toast.makeText(Landroid/content/Context;Ljava/lang/CharSequence;I)Landroid/widget/Toast;,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.search.RetailSearchActivity.doSearchActionViewImage(Landroid/content/Intent;)V,<=,13,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Intent.setClassName(Landroid/content/Context;Ljava/lang/String;)Landroid/content/Intent;&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/io/Serializable;)Landroid/content/Intent;&android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.content.Intent.<init>()V&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.CookieSyncManager.getInstance()Landroid/webkit/CookieSyncManager;&android.app.Activity.finish()V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.res.Resources.getString(I)Ljava/lang/String;&android.content.Intent.getBooleanExtra(Ljava/lang/String;Z)Z&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.util.SparseIntArray.<init>()V&android.content.Intent.addFlags(I)Landroid/content/Intent;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.content.pm.PackageManager.getLaunchIntentForPackage(Ljava/lang/String;)Landroid/content/Intent;&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.webkit.CookieManager.getCookie(Ljava/lang/String;)Ljava/lang/String;&android.app.Activity.startActivityForResult(Landroid/content/Intent;I)V&android.app.Activity.getIntent()Landroid/content/Intent;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.content.Intent.getSerializableExtra(Ljava/lang/String;)Ljava/io/Serializable;&android.net.Uri.getAuthority()Ljava/lang/String;&android.content.Intent.getStringExtra(Ljava/lang/String;)Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.content.Context.getString(I)Ljava/lang/String;&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.webkit.CookieSyncManager.startSync()V&android.content.res.Resources.getBoolean(I)Z&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getResources()Landroid/content/res/Resources;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.util.SparseIntArray.put(II)V&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Intent.setClassName(Landroid/content/Context;Ljava/lang/String;)Landroid/content/Intent;&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/io/Serializable;)Landroid/content/Intent;&android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.content.Intent.<init>()V&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.CookieSyncManager.getInstance()Landroid/webkit/CookieSyncManager;&android.app.Activity.finish()V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.res.Resources.getString(I)Ljava/lang/String;&android.content.Intent.getBooleanExtra(Ljava/lang/String;Z)Z&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.util.SparseIntArray.<init>()V&android.content.Intent.addFlags(I)Landroid/content/Intent;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.content.pm.PackageManager.getLaunchIntentForPackage(Ljava/lang/String;)Landroid/content/Intent;&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.webkit.CookieManager.getCookie(Ljava/lang/String;)Ljava/lang/String;&android.app.Activity.startActivityForResult(Landroid/content/Intent;I)V&android.app.Activity.getIntent()Landroid/content/Intent;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.content.Intent.getSerializableExtra(Ljava/lang/String;)Ljava/io/Serializable;&android.net.Uri.getAuthority()Ljava/lang/String;&android.content.Intent.getStringExtra(Ljava/lang/String;)Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.content.Context.getString(I)Ljava/lang/String;&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.webkit.CookieSyncManager.startSync()V&android.content.res.Resources.getBoolean(I)Z&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getResources()Landroid/content/res/Resources;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.util.SparseIntArray.put(II)V&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;,"",android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,,0
cn.amazon.mShop.android,8.5.0.600,16,com.amazon.mShop.search.RetailSearchActivity.initSearchEntryView(Lcom/amazon/retailsearch/android/ui/iss/SearchEntryView;Landroid/content/Intent;)V,<=,13,"",android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;,"",android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;,,0
