app	version	api	times
cn.amazon.mShop.android	8.5.0.600	com.google.common.io.Closer$LoggingSuppressor.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.content.Intent.getDataString()Ljava/lang/String;	12
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.request.j.<init>(ILjava/lang/String;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.event.Event.getName()Ljava/lang/String;	5
cn.amazon.mShop.android	8.5.0.600	android.database.Cursor.close()V	180
cn.amazon.mShop.android	8.5.0.600	android.os.PersistableBundle.<init>()V	3
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ActionProvider$VisibilityListener.onActionProviderVisibilityChanged(Z)V	1
cn.amazon.mShop.android	8.5.0.600	android.os.BaseBundle.getStringArray(Ljava/lang/String;)[Ljava/lang/String;	12
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.api.Status.equals(Ljava/lang/Object;)Z	7
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.query.SortOrder.<init>(ILjava/util/List;Z)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.hi.<init>(ILjava/lang/String;Lcom/google/android/gms/internal/hq;I[B)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewPager.setAdapter(Landroid/support/v4/view/PagerAdapter;)V	1
cn.amazon.mShop.android	8.5.0.600	android.view.ScaleGestureDetector.isInProgress()Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.AppCompatDelegateImplV7.openPanel(Landroid/support/v7/app/AppCompatDelegateImplV7$PanelFeatureState;Landroid/view/KeyEvent;)V	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.AlertController.setupTitle(Landroid/view/ViewGroup;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.view.menu.MenuItemImpl.shouldShowIcon()Z	1
cn.amazon.mShop.android	8.5.0.600	android.widget.ListView.addFooterView(Landroid/view/View;Ljava/lang/Object;Z)V	6
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.b.bf(I)[Lcom/google/android/gms/drive/internal/AuthorizeAccessRequest;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.internal.g$a.gY()Z	2
cn.amazon.mShop.android	8.5.0.600	android.view.ViewPropertyAnimator.translationYBy(F)Landroid/view/ViewPropertyAnimator;	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.my.cF(Landroid/os/Parcel;)Lcom/google/android/gms/internal/mx;	15
cn.amazon.mShop.android	8.5.0.600	android.support.graphics.drawable.PathParser$ExtractFloatResult.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.FragmentManagerImpl.dispatchContextItemSelected(Landroid/view/MenuItem;)Z	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.ActionMenuView.hasSupportDividerBeforeChildAt(I)Z	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.achievement.AchievementEntity.writeToParcel(Landroid/os/Parcel;I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.multiplayer.ParticipantResult.<init>(Ljava/lang/String;II)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.location.DetectedActivity$1.a(Lcom/google/android/gms/location/DetectedActivity;Lcom/google/android/gms/location/DetectedActivity;)I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.PagerAdapter.getItemPosition(Ljava/lang/Object;)I	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumDescriptorProto.access$6902(Lcom/google/protobuf/DescriptorProtos$EnumDescriptorProto;Ljava/lang/Object;)Ljava/lang/Object;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.graphics.drawable.DrawableCompat.getAlpha(Landroid/graphics/drawable/Drawable;)I	2
cn.amazon.mShop.android	8.5.0.600	android.view.KeyEvent$DispatcherState.handleUpEvent(Landroid/view/KeyEvent;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.LazyStringArrayList.get(I)Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.Maps$EntryFunction.<init>(Ljava/lang/String;I)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewPropertyAnimatorCompat.access$102(Landroid/support/v4/view/ViewPropertyAnimatorCompat;Ljava/lang/Runnable;)Ljava/lang/Runnable;	2
cn.amazon.mShop.android	8.5.0.600	android.util.SparseArray.delete(I)V	1
cn.amazon.mShop.android	8.5.0.600	android.media.MediaMetadataRetriever.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wearable.internal.aq.pV()Landroid/os/IBinder;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat$AccessibilityNodeInfoApi21Impl.<init>()V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gcm.GCMBaseIntentService.<init>([Ljava/lang/String;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.Excluder.isValidUntil(Lcom/google/gson/annotations/Until;)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.UnknownFieldSet$Field.getIdentityArray()[Ljava/lang/Object;	3
cn.amazon.mShop.android	8.5.0.600	android.util.SparseArray.valueAt(I)Ljava/lang/Object;	7
cn.amazon.mShop.android	8.5.0.600	android.widget.FrameLayout$LayoutParams.<init>(Landroid/view/ViewGroup$MarginLayoutParams;)V	1
cn.amazon.mShop.android	8.5.0.600	android.graphics.drawable.Drawable.setState([I)Z	26
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityRecordCompat.setScrollY(I)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.SlidingPaneLayout.setShadowDrawableLeft(Landroid/graphics/drawable/Drawable;)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wallet.wobs.j.getVersionCode()I	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.dynamic.e.<init>(Ljava/lang/Object;)V	1
cn.amazon.mShop.android	8.5.0.600	android.content.res.Resources.getQuantityString(II)Ljava/lang/String;	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat$AccessibilityNodeInfoJellybeanMr2Impl.<init>()V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.SupportErrorDialogFragment.show(Landroid/support/v4/app/FragmentManager;Ljava/lang/String;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.event.EventEntityCreator.newArray(I)[Lcom/google/android/gms/games/event/EventEntity;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.Toolbar.getContentInsetEnd()I	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.data.i.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.RegularImmutableBiMap$Inverse$InverseEntrySet$1.<init>(Lcom/google/common/collect/RegularImmutableBiMap$Inverse$InverseEntrySet;)V	1
cn.amazon.mShop.android	8.5.0.600	com.android.volley.toolbox.DiskBasedCache$CountingInputStream.<init>(Ljava/io/InputStream;Lcom/android/volley/toolbox/DiskBasedCache$1;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.multiplayer.ParticipantResult.getResult()I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.app.AppCompatDelegateImplV7$ActionModeCallbackWrapperV7$1.<init>(Landroid/support/v7/app/AppCompatDelegateImplV7$ActionModeCallbackWrapperV7;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$ItemAnimator.getAddDuration()J	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.ViewDragHelper.shouldInterceptTouchEvent(Landroid/view/MotionEvent;)Z	5
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.lx$a.aK(Landroid/os/IBinder;)Lcom/google/android/gms/internal/lx;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.UnknownFieldSet$Builder.hasField(I)Z	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.BottomSheetBehavior.dispatchOnSlide(I)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.common.base.Preconditions.checkState(Z)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.Excluder.isAnonymousOrLocal(Ljava/lang/Class;)Z	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.pj.isEmpty()Z	3
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewPropertyAnimatorCompat$BaseViewPropertyAnimatorCompatImpl.postStartMessage(Landroid/support/v4/view/ViewPropertyAnimatorCompat;Landroid/view/View;)V	4
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.auth.AccountChangeEventCreator.newArray(I)[Lcom/google/android/gms/auth/AccountChangeEvent;	1
cn.amazon.mShop.android	8.5.0.600	android.graphics.PathMeasure.getSegment(FFLandroid/graphics/Path;Z)Z	3
cn.amazon.mShop.android	8.5.0.600	android.graphics.drawable.Drawable.setTintMode(Landroid/graphics/PorterDuff$Mode;)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.multiplayer.realtime.RealTimeMessage.<init>(Ljava/lang/String;[BI)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat.setLabelFor(Landroid/view/View;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.auth.api.GoogleAuthApiRequest.getScope()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.request.m.getDataType()Lcom/google/android/gms/fitness/data/DataType;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewPager.setCurrentItem(I)V	3
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos.access$6402(Lcom/google/protobuf/GeneratedMessage$FieldAccessorTable;)Lcom/google/protobuf/GeneratedMessage$FieldAccessorTable;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.api.d.gu()V	5
cn.amazon.mShop.android	8.5.0.600	android.content.MutableContextWrapper.setBaseContext(Landroid/content/Context;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FileDescriptorProto.getWeakDependencyList()Ljava/util/List;	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.StateListAnimator.addState([ILandroid/view/animation/Animation;)V	3
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$EnumOptions$1.<init>()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.UnknownFieldSet$Field.getLengthDelimitedList()Ljava/util/List;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView.markItemDecorInsetsDirty()V	4
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.internal.e$b.<init>(Lcom/google/android/gms/common/internal/e;Ljava/lang/Object;)V	4
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.PlayerEntity.jT()Ljava/lang/Integer;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$UninterpretedOption$NamePart$Builder.hasNamePart()Z	1
cn.amazon.mShop.android	8.5.0.600	android.view.View.getBackgroundTintList()Landroid/content/res/ColorStateList;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.DrawerLayout.resolveLeftShadow()Landroid/graphics/drawable/Drawable;	1
cn.amazon.mShop.android	8.5.0.600	android.app.DialogFragment.getDialog()Landroid/app/Dialog;	4
cn.amazon.mShop.android	8.5.0.600	android.support.v4.util.LongSparseArray.gc()V	4
cn.amazon.mShop.android	8.5.0.600	com.android.volley.NetworkDispatcher.parseAndDeliverNetworkError(Lcom/android/volley/Request;Lcom/android/volley/VolleyError;)V	1
cn.amazon.mShop.android	8.5.0.600	android.view.View.setWillNotDraw(Z)V	29
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.Fragment.restoreViewState(Landroid/os/Bundle;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat$AccessibilityNodeInfoImpl.setClassName(Ljava/lang/Object;Ljava/lang/CharSequence;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FieldOptions.access$14302(Lcom/google/protobuf/DescriptorProtos$FieldOptions;Ljava/util/List;)Ljava/util/List;	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.internal.f$b.isConnected()Z	3
cn.amazon.mShop.android	8.5.0.600	android.app.AlertDialog$Builder.<init>(Landroid/content/Context;)V	17
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.event.EventEntity.getEventId()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.SwipeDismissBehavior.onInterceptTouchEvent(Landroid/support/design/widget/CoordinatorLayout;Landroid/view/View;Landroid/view/MotionEvent;)Z	1
cn.amazon.mShop.android	8.5.0.600	android.text.SpannableString.<init>(Ljava/lang/CharSequence;)V	10
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FileOptions.getJavaOuterClassnameBytes()Lcom/google/protobuf/ByteString;	2
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.AbstractMapBasedMultimap$WrappedSortedSet.getSortedSetDelegate()Ljava/util/SortedSet;	6
cn.amazon.mShop.android	8.5.0.600	android.support.design.widget.HeaderScrollingViewBehavior.resolveGravity(I)I	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.widget.ViewDragHelper.getEdgeSize()I	3
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.LinkedTreeMap.equal(Ljava/lang/Object;Ljava/lang/Object;)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.ConstructorConstructor$10.<init>(Lcom/google/gson/internal/ConstructorConstructor;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.mg.en(I)[Lcom/google/android/gms/internal/mf;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.internal.player.MostRecentGameInfoEntity.lu()Landroid/net/Uri;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.mf.<init>(IZLjava/util/List;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.Gson.doubleAdapter(Z)Lcom/google/gson/TypeAdapter;	1
cn.amazon.mShop.android	8.5.0.600	android.view.accessibility.AccessibilityNodeInfo.isEnabled()Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.mm.cA(Landroid/os/Parcel;)Lcom/google/android/gms/internal/ml;	2
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.SearchView.dismissSuggestions()V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.query.Query.<init>(ILcom/google/android/gms/drive/query/internal/LogicalFilter;Ljava/lang/String;Lcom/google/android/gms/drive/query/SortOrder;Ljava/util/List;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.keyToString(Lcom/google/gson/JsonElement;)Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	android.animation.ValueAnimator.addUpdateListener(Landroid/animation/ValueAnimator$AnimatorUpdateListener;)V	14
cn.amazon.mShop.android	8.5.0.600	android.content.pm.ResolveInfo$DisplayNameComparator.<init>(Landroid/content/pm/PackageManager;)V	1
cn.amazon.mShop.android	8.5.0.600	android.widget.TextView.<init>(Landroid/content/Context;Landroid/util/AttributeSet;I)V	7
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FieldDescriptorProto.hasNumber()Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.common.api.BaseImplementation$AbstractPendingResult.gg()V	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewPropertyAnimatorCompat$JBViewPropertyAnimatorCompatImpl.<init>()V	2
cn.amazon.mShop.android	8.5.0.600	android.widget.EditText.<init>(Landroid/content/Context;Landroid/util/AttributeSet;)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.request.v.a(Lcom/google/android/gms/fitness/request/u;Landroid/os/Parcel;I)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.JsonPrimitive.isNumber()Z	7
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.query.internal.c.bY(I)[Lcom/google/android/gms/drive/query/internal/FieldWithSortOrder;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.GeneratedMessage$ExtendableBuilder.<init>(Lcom/google/protobuf/GeneratedMessage$BuilderParent;)V	7
cn.amazon.mShop.android	8.5.0.600	android.widget.TextView.setTextColor(Landroid/content/res/ColorStateList;)V	6
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.lz$d.<init>(Lcom/google/android/gms/internal/lz;ILcom/google/android/gms/location/LocationClient$OnRemoveGeofencesResultListener;I[Ljava/lang/String;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.gson.internal.bind.TypeAdapters$6.write(Lcom/google/gson/stream/JsonWriter;Ljava/lang/Number;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.BaseFragmentActivityDonut.dispatchFragmentsOnCreateView(Landroid/view/View;Ljava/lang/String;Landroid/content/Context;Landroid/util/AttributeSet;)Landroid/view/View;	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.FragmentController.getActiveFragmentsCount()I	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.ViewPropertyAnimatorCompat$ICSViewPropertyAnimatorCompatImpl$MyVpaListener.<init>(Landroid/support/v4/view/ViewPropertyAnimatorCompat;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.MenuItemCompat.expandActionView(Landroid/view/MenuItem;)Z	2
cn.amazon.mShop.android	8.5.0.600	android.support.v4.app.FragmentManagerImpl.saveFragmentBasicState(Landroid/support/v4/app/Fragment;)Landroid/os/Bundle;	2
cn.amazon.mShop.android	8.5.0.600	android.net.UrlQuerySanitizer.getParameterList()Ljava/util/List;	1
cn.amazon.mShop.android	8.5.0.600	android.util.Base64.decode([BI)[B	2
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.Descriptors$Descriptor.getFullName()Ljava/lang/String;	4
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wearable.internal.m.pT()Landroid/os/Bundle;	1
cn.amazon.mShop.android	8.5.0.600	com.google.protobuf.DescriptorProtos$FieldOptions.initFields()V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.internal.fi.<init>(ILandroid/os/Bundle;Lcom/google/android/gms/internal/av;Lcom/google/android/gms/internal/ay;Ljava/lang/String;Landroid/content/pm/ApplicationInfo;Landroid/content/pm/PackageInfo;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lcom/google/android/gms/internal/gt;Landroid/os/Bundle;ILjava/util/List;Landroid/os/Bundle;Z)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.ak.by(I)[Lcom/google/android/gms/drive/internal/OnDriveIdResponse;	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.query.internal.f.is()Ljava/lang/Object;	1
cn.amazon.mShop.android	8.5.0.600	android.text.style.ClickableSpan.updateDrawState(Landroid/text/TextPaint;)V	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.wearable.internal.z.<init>(IILandroid/os/ParcelFileDescriptor;)V	1
cn.amazon.mShop.android	8.5.0.600	android.widget.Gallery.<init>(Landroid/content/Context;Landroid/util/AttributeSet;)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.media.MediaDescriptionCompatApi21.writeToParcel(Ljava/lang/Object;Landroid/os/Parcel;I)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v4.view.accessibility.AccessibilityNodeInfoCompat$AccessibilityNodeInfoImpl.setLongClickable(Ljava/lang/Object;Z)V	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView.<init>(Landroid/content/Context;Landroid/util/AttributeSet;)V	2
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.drive.internal.i.ab(Landroid/os/Parcel;)Lcom/google/android/gms/drive/internal/CreateFileIntentSenderRequest;	1
cn.amazon.mShop.android	8.5.0.600	com.google.common.collect.ImmutableList.builder()Lcom/google/common/collect/ImmutableList$Builder;	2
cn.amazon.mShop.android	8.5.0.600	android.widget.ImageView.setFrame(IIII)Z	1
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.fitness.data.Field.getName()Ljava/lang/String;	1
cn.amazon.mShop.android	8.5.0.600	android.graphics.Path.close()V	12
cn.amazon.mShop.android	8.5.0.600	com.google.android.gms.games.GameEntityCreator.dv(I)[Lcom/google/android/gms/games/GameEntity;	1
cn.amazon.mShop.android	8.5.0.600	android.support.v7.widget.RecyclerView$LayoutManager.generateLayoutParams(Landroid/view/ViewGroup$LayoutParams;)Landroid/support/v7/widget/RecyclerView$LayoutParams;	1
