id	app	version	sdk_min	sdk_trg	check	method	apis	message	modified_files
737	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.windowshop.fling.WishListBottomSheet.BottomSheetDialogFragment$3.onGlobalLayout()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
739	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.windowshop.fling.WishListBottomSheet.BottomSheetDialogFragment$3.onGlobalLayout()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
741	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.windowshop.fling.cache.SicsAbsListViewImageCache.trimMemoryForBackgroundActivity()V	android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I		0
743	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.windowshop.fling.cache.SicsAbsListViewImageCache.trimMemoryForBackgroundActivity()V	android.widget.AdapterView.getLastVisiblePosition()I&android.widget.AdapterView.getFirstVisiblePosition()I&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I		0
745	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 16	com.amazon.windowshop.fling.widget.PopupDialogFragment$3.onGlobalLayout()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeGlobalOnLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
747	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 16	com.amazon.windowshop.fling.widget.PopupDialogFragment$3.onGlobalLayout()V	android.view.View.getViewTreeObserver()Landroid/view/ViewTreeObserver;&android.view.ViewTreeObserver.removeOnGlobalLayoutListener(Landroid/view/ViewTreeObserver$OnGlobalLayoutListener;)V		0
749	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 10	com.facebook.internal.Utility.refreshBestGuessNumberOfCPUCores()I			0
751	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 10	com.facebook.internal.Utility.refreshBestGuessNumberOfCPUCores()I			0
753	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.mShop.parentalControlsService.ParentalControlsReceiver.onReceive(Landroid/content/Context;Landroid/content/Intent;)V	android.content.Intent.getParcelableExtra(Ljava/lang/String;)Landroid/os/Parcelable;&android.os.BaseBundle.getInt(Ljava/lang/String;I)I		0
755	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.mShop.parentalControlsService.ParentalControlsReceiver.onReceive(Landroid/content/Context;Landroid/content/Intent;)V			0
757	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.mShop.parentalControlsService.ParentalControlsServiceImpl.checkForPurchase(Lcom/amazon/mShop/parentalControlsServiceApi/PurchaseCallback;)V	android.os.PersistableBundle.<init>()V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.content.IntentFilter.<init>(Ljava/lang/String;)V&android.content.RestrictionsManager.requestPermission(Ljava/lang/String;Ljava/lang/String;Landroid/os/PersistableBundle;)V&android.content.BroadcastReceiver.<init>()V&android.content.Context.getPackageName()Ljava/lang/String;&android.os.UserManager.getApplicationRestrictions(Ljava/lang/String;)Landroid/os/Bundle;&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.content.Context.registerReceiver(Landroid/content/BroadcastReceiver;Landroid/content/IntentFilter;Ljava/lang/String;Landroid/os/Handler;)Landroid/content/Intent;		0
759	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.mShop.parentalControlsService.ParentalControlsServiceImpl.checkForPurchase(Lcom/amazon/mShop/parentalControlsServiceApi/PurchaseCallback;)V			0
761	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.mShop.parentalControlsService.ParentalControlsServiceImpl.isParentalControlsEnabled()Z			0
763	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.mShop.parentalControlsService.ParentalControlsServiceImpl.isParentalControlsEnabled()Z			0
765	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 21	com.amazon.mShop.parentalControlsService.ParentalControlsServiceImpl.startAmazonApp(Landroid/content/Context;Landroid/content/Intent;Lcom/amazon/mShop/parentalControlsServiceApi/AppType;)Z	android.os.PersistableBundle.<init>()V&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.content.Context.startActivity(Landroid/content/Intent;)V&android.os.BaseBundle.putString(Ljava/lang/String;Ljava/lang/String;)V&android.content.RestrictionsManager.requestPermission(Ljava/lang/String;Ljava/lang/String;Landroid/os/PersistableBundle;)V&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.content.Context.getPackageName()Ljava/lang/String;&android.os.UserManager.getApplicationRestrictions(Ljava/lang/String;)Landroid/os/Bundle;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I		0
767	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 21	com.amazon.mShop.parentalControlsService.ParentalControlsServiceImpl.startAmazonApp(Landroid/content/Context;Landroid/content/Intent;Lcom/amazon/mShop/parentalControlsServiceApi/AppType;)Z	android.content.Context.startActivity(Landroid/content/Intent;)V		0
769	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 23	com.amazon.mShop.permission.MShopPermissionService.requestPermissions(Lcom/amazon/mShop/permission/service/RequestPermissionsRequest;)V			0
771	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 23	com.amazon.mShop.permission.MShopPermissionService.requestPermissions(Lcom/amazon/mShop/permission/service/RequestPermissionsRequest;)V	android.content.Intent.putExtra(Ljava/lang/String;[Ljava/lang/String;)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Context.startActivity(Landroid/content/Intent;)V&android.content.Intent.putExtra(Ljava/lang/String;Landroid/os/Parcelable;)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.os.ResultReceiver.<init>(Landroid/os/Handler;)V&android.content.Intent.<init>(Landroid/content/Context;Ljava/lang/Class;)V		0
773	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 14	com.amazon.mShop.startup.sequence.impl.StartupSequenceExecutorImpl.onStartHomeActivity(Landroid/app/Activity;)V	android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I		0
775	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 14	com.amazon.mShop.startup.sequence.impl.StartupSequenceExecutorImpl.onStartHomeActivity(Landroid/app/Activity;)V			0
777	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT <= 10	com.amazon.identity.auth.device.authorization.AmazonAuthorizationService1stParty$AmazonAuthorizationServiceImplBase.authorize(Landroid/os/Bundle;Ljava/lang/String;[Ljava/lang/String;)Landroid/os/Bundle;			0
779	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT > 10	com.amazon.identity.auth.device.authorization.AmazonAuthorizationService1stParty$AmazonAuthorizationServiceImplBase.authorize(Landroid/os/Bundle;Ljava/lang/String;[Ljava/lang/String;)Landroid/os/Bundle;	android.os.Bundle.<init>()V&android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.os.Handler.post(Ljava/lang/Runnable;)Z&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.net.Uri.getAuthority()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.os.Binder.getCallingUid()I&android.os.Bundle.putParcelable(Ljava/lang/String;Landroid/os/Parcelable;)V&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.os.Bundle.putSerializable(Ljava/lang/String;Ljava/io/Serializable;)V&android.util.SparseIntArray.<init>()V&android.util.SparseIntArray.put(II)V&android.os.Process.myPid()I&android.os.BaseBundle.getString(Ljava/lang/String;)Ljava/lang/String;&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z		0
781	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 11	com.amazon.identity.auth.device.authorization.AuthzDialogActivity.initializeProgressBar()V	android.view.View.setScaleY(F)V		0
783	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 11	com.amazon.identity.auth.device.authorization.AuthzDialogActivity.initializeProgressBar()V			0
785	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 10	com.amazon.identity.auth.device.authorization.AuthzDialogActivity.resumeTimersIfNeeded()V	android.webkit.WebView.resumeTimers()V&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I		0
787	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 10	com.amazon.identity.auth.device.authorization.AuthzDialogActivity.resumeTimersIfNeeded()V			0
789	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT < 10	com.amazon.identity.auth.device.authorization.AuthzDialogActivity.willResumeTimersCauseCrash()Z	android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I&android.content.Context.openOrCreateDatabase(Ljava/lang/String;ILandroid/database/sqlite/SQLiteDatabase$CursorFactory;)Landroid/database/sqlite/SQLiteDatabase;&android.database.sqlite.SQLiteClosable.close()V&android.content.ContextWrapper.getApplicationContext()Landroid/content/Context;		0
791	cn.amazon.mShop.android	8.5.0.600	16	24	SDK_INT >= 10	com.amazon.identity.auth.device.authorization.AuthzDialogActivity.willResumeTimersCauseCrash()Z			0
